ANNO,ASL,PROVINCIA,COD_ENTE,COD_STRUTTURA,COD_SUB,DENOM_STRUTTURA,COD_TIPO_STR,DESCR_TIPO_STR,PUBBL_PRIV,COD_DISCIPLINA,DESCR_DISCIPLINA,AREA,TIPO_DEGENZA,MESI_DEG_ORD,MEDIA_LETTI_DEG_ORD,Posti_letto_ORD_attivati_al_31_12,MESI_DH,MEDIA_LETTI_DH_DS,Posti_letto_DH_DS_attivati_al_31_12
2020,321,MI,705,030074,01,OSPEDALE G. FORNAROLI MAGENTA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,43,UROLOGIA,Area chirurgica,Acuti,12,8.58,17,12,6.17,9
2020,326,BS,326,030294,,CASA DI CURA  DOMUS SALUTIS - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,12,108.5,67,0,0,0
2020,325,BG,325,030148,,POLICLINICO SAN PIETRO  - PONTE S. PIETRO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,12,20.08,29,12,5,5
2020,322,VA,710,030282,02,OSPEDALE LUINI CONFALONIERI - LUINO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,12,7.33,6,12,1.58,1
2020,322,VA,710,030010,,OSPEDALE GALMARINI - TRADATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,43,UROLOGIA,Area chirurgica,Acuti,11,2,2,12,1,1
2020,321,MI,925,030925,,FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGIORE POLICLINICO,33,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - FONDAZIONE,pubb,49,TERAPIA INTENSIVA,Area medica,Acuti,12,49.5,256,12,1,1
2020,324,LC,324,030033,,CASA DI CURA BEATO L.TALAMONI-LECCO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,26,MEDICINA GENERALE,Area medica,Acuti,11,30,0,0,0,0
2020,323,BS,714,030274,01,OSPEDALE VALCAMONICA - ESINE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,49,TERAPIA INTENSIVA,Area medica,Acuti,10,10,8,0,0,0
2020,321,MI,925,030925,,FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGIORE POLICLINICO,33,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - FONDAZIONE,pubb,58,GASTROENTEROLOGIA,Area medica,Acuti,10,21.1,22,12,2,2
2020,322,CO,712,030026,,OSPEDALE ERBA-  RENALDI - MENAGGIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,49,TERAPIA INTENSIVA,Area medica,Acuti,12,4.5,4,0,0,0
2020,322,VA,322,030015,,CASA DI CURA SANTA MARIA - CASTELLANZA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,34,OCULISTICA,Area chirurgica,Acuti,1,2,1,12,2,2
2020,322,CO,322,030030,,OSPEDALE  VALDUCE,4,OSPEDALE CLASSIFICATO,priv,08,CARDIOLOGIA,Area medica,Acuti,12,11.5,18,0,0,0
2020,321,MI,925,030925,,FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGIORE POLICLINICO,33,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - FONDAZIONE,pubb,29,NEFROLOGIA,Area medica,Acuti,12,20.33,24,12,2,2
2020,326,BS,722,030154,01,PRESIDIO OSPEDALIERO DI CHIARI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,43,UROLOGIA,Area chirurgica,Acuti,12,9.83,14,9,1.56,2
2020,321,MI,925,030925,,FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGIORE POLICLINICO,33,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - FONDAZIONE,pubb,08,CARDIOLOGIA,Area medica,Acuti,12,10.25,23,12,1.17,2
2020,321,MI,707,030058,,OSPEDALE BASSINI - CINISELLO BALSAMO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,39,PEDIATRIA,Area medica,Acuti,3,14,19,10,1,1
2020,324,MB,324,030108,,CASA DI CURA ZUCCHI - CARATE BRIANZA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,21,GERIATRIA,Area medica,Acuti,3,10,0,0,0,0
2020,321,MI,703,030910,,OSPEDALE FATEBENEFRATELLI E OFTALMICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,37,OSTETRICIA E GINECOLOGIA,Area chirurgica,Acuti,0,0,0,0,0,0
2020,327,MN,725,030907,,OSPEDALE C. POMA - MANTOVA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,32,NEUROLOGIA,Area medica,Acuti,12,22.75,34,0,0,0
2020,324,MB,324,030107,,ISTITUTI CLINICI ZUCCHI SPA-MONZA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,60,LUNGODEGENTI,Area medica,Lung,9,1.67,0,0,0,0
2020,328,PV,939,030939,,FOND.IST.NEUROL.C.MONDINO-PAVIA,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,60,LUNGODEGENTI,Area medica,Lung,12,8,8,0,0,0
2020,327,CR,724,030273,,OSPEDALE OGLIO PO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,6,77.5,,0,0,
2020,321,MI,706,030066,,OSPEDALE G.SALVINI-GARBAGNATE MIL.SE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,49,TERAPIA INTENSIVA,Area medica,Acuti,11,15.36,42,12,1,1
2020,323,CO,323,030031,,OSP. MORIGGIA PELASCINI - GRAVEDONA,4,OSPEDALE CLASSIFICATO,priv,60,LUNGODEGENTI,Area medica,Lung,8,5,5,0,0,0
2020,328,PV,727,030194,,OSPEDALE CIVILE - VOGHERA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,50,UNITA' CORONARICA,Area medica,Acuti,10,4.9,12,0,0,0
2020,328,PV,727,030193,,OSPEDALE CIVILE - VIGEVANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,12,14.83,22,12,1.92,2
2020,321,MI,946,030946,02,IST.CLINICO S.SIRO SPA-MILANO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,12,61.92,68,0,0,0
2020,325,BG,325,030144,,CASA DI CURA BEATO PALAZZOLO - BERGAMO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,10,5.5,6,12,2,2
2020,328,PV,924,030924,,POLICLINICO S. MATTEO - PAVIA,33,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - FONDAZIONE,pubb,18,EMATOLOGIA,Area medica,Acuti,12,31.17,44,12,3,3
2020,321,MI,936,030936,01,IST.AUXOLOGICO ITALIANO-I.S. S.LUCA-MILANO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,50,UNITA' CORONARICA,Area medica,Acuti,8,7.13,0,0,0,0
2020,324,LC,715,030024,,OSPEDALE DI CIRCOLO S.L.MANDIC-MERATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,12,17.17,0,9,4.33,0
2020,321,MI,706,030066,,OSPEDALE G.SALVINI-GARBAGNATE MIL.SE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,11,25.73,40,0,0,0
2020,325,BG,325,030145,,HUMANITAS CASTELLI,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,26,MEDICINA GENERALE,Area medica,Acuti,11,21,21,0,0,0
2020,325,BG,325,030350,,OSPEDALE S.ISIDORO - TRESCORE B.,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,60,LUNGODEGENTI,Area medica,Lung,12,15,15,0,0,0
2020,325,BG,325,030148,,POLICLINICO SAN PIETRO  - PONTE S. PIETRO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,39,PEDIATRIA,Area medica,Acuti,12,11.5,14,12,2,2
2020,326,BS,326,030178,,IST.CLIN. CITTA' DI BRESCIA - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,12,56.75,69,12,3,3
2020,326,BS,326,030178,,IST.CLIN. CITTA' DI BRESCIA - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,RM,RIABILITAZIONE DI MANTENIMENTO,Area medica,Lung,7,1.86,2,0,0,0
2020,321,MI,703,030056,,PRESIDIO OSPED. V. BUZZI - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,11,CHIRURGIA PEDIATRICA,Area chirurgica,Acuti,12,11.08,25,11,1.45,3
2020,321,MI,706,030073,,OSPEDALE DI CIRCOLO - RHO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,08,CARDIOLOGIA,Area medica,Acuti,12,22.75,22,12,2,2
2020,326,BS,326,030408,,CENTRO CLINICO NEMO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,3,16,0,3,2,0
2020,322,VA,710,030282,01,OSPED.CIRCOLO CAUSA PIA LUVINI-CITTIGLIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,26,MEDICINA GENERALE,Area medica,Acuti,12,23.75,24,12,0,0
2020,321,LO,709,030067,,OSPEDALE MAGGIORE DI LODI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,32,NEUROLOGIA,Area medica,Acuti,12,16,16,12,1,1
2020,322,VA,710,030901,01,OSPEDALE DI CIRCOLO E FONDAZIONE MACCHI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,30,NEUROCHIRURGIA,Area chirurgica,Acuti,12,13.25,7,0,0,0
2020,326,BS,326,030369,,CENTRO MEDICO RICHIEDEI-PALAZZOLO S/O,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,21,GERIATRIA,Area medica,Acuti,12,15,15,0,0,0
2020,321,MI,708,030085,01,OSPEDALE UBOLDO - CERNUSCO S/NAVIGLIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,11,11.82,7,12,1,1
2020,321,MI,706,030073,,OSPEDALE DI CIRCOLO - RHO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,58,GASTROENTEROLOGIA,Area medica,Acuti,12,7.17,8,0,0,0
2020,326,BS,721,030906,,PRES.OSPEDAL.SPEDALI CIVILI BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,12,89.09,139,11,4.36,7
2020,325,BG,325,030143,,HUMANITAS GAVAZZENI,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,49,TERAPIA INTENSIVA,Area medica,Acuti,12,15.08,21,0,0,0
2020,325,BG,325,030149,,ISTITUTO CLINICO QUARENGHI SRL,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,12,84,84,12,1,1
2020,322,VA,711,030006,,OSP. S. ANTONIO ABATE - GALLARATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,26,MEDICINA GENERALE,Area medica,Acuti,12,19.25,0,0,0,0
2020,328,PV,727,030383,,NUOVO OSPEDALE DI BRONI E STRADELLA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,60,LUNGODEGENTI,Area medica,Lung,6,9.33,15,0,0,0
2020,324,LC,324,030034,,CASA DI CURA G.B. MANGIONI - LECCO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,37,OSTETRICIA E GINECOLOGIA,Area chirurgica,Acuti,8,12,0,0,0,0
2020,322,VA,710,030901,03,OSPEDALE DI CUASSO - CUASSO AL MONTE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,12,5.5,0,0,0,0
2020,328,PV,727,030190,,OSPEDALE CARLO MIRA-CASORATE PRIMO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,12,14.08,16,0,0,0
2020,322,CO,322,030032,,IST.CLINICO VILLA APRICA SPA-COMO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,10,24.1,8,12,1.5,0
2020,321,MI,708,030085,01,OSPEDALE UBOLDO - CERNUSCO S/NAVIGLIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,08,CARDIOLOGIA,Area medica,Acuti,12,9.5,7,12,1,1
2020,321,MI,922,030922,,"FOND.IRCCS ""ISTIT.NAZ.LE TUMORI""MILANO",33,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - FONDAZIONE,pubb,64,ONCOLOGIA,Area medica,Acuti,12,35.5,0,12,9,0
2020,326,BS,723,030156,,OSPEDALE DI DESENZANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,62,NEONATOLOGIA,Area medica,Acuti,12,5,5,0,0,0
2020,321,MI,701,030913,,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,07,CARDIOCHIRURGIA,Area chirurgica,Acuti,12,14.33,23,0,0,0
2020,322,VA,711,030009,,OSPEDALE A.BELLINI - SOMMA LOMBARDO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,4,16.75,,0,0,
2020,321,MI,936,030936,03,IRCCS OSPEDALE CAPITANIO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,43,UROLOGIA,Area chirurgica,Acuti,12,19.83,0,0,0,0
2020,327,CR,726,030215,,OSPEDALE S. MARTA - RIVOLTA D'ADDA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,12,62.16,55,0,0,0
2020,323,CO,323,030031,,OSP. MORIGGIA PELASCINI - GRAVEDONA,4,OSPEDALE CLASSIFICATO,priv,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,10,73.7,0,0,0,0
2020,321,MI,703,030057,,OSPEDALE M. MELLONI - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,62,NEONATOLOGIA,Area medica,Acuti,12,12,12,0,0,0
2020,328,PV,924,030924,,POLICLINICO S. MATTEO - PAVIA,33,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - FONDAZIONE,pubb,50,UNITA' CORONARICA,Area medica,Acuti,12,7.67,6,0,0,0
2020,328,PV,727,030191,,OSPEDALE S.MARTINO - MEDE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,37,OSTETRICIA E GINECOLOGIA,Area chirurgica,Acuti,0,0,0,0,0,0
2020,324,LC,715,030024,,OSPEDALE DI CIRCOLO S.L.MANDIC-MERATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,32,NEUROLOGIA,Area medica,Acuti,12,15.33,0,0,0,0
2020,325,BG,325,030143,,HUMANITAS GAVAZZENI,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,12,29.58,34,0,0,0
2020,325,BG,325,030143,,HUMANITAS GAVAZZENI,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,4,101.5,126,0,0,0
2020,321,MI,705,030074,02,OSPEDALE C. CANTU' ABBIATEGRASSO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,12,19,20,0,0,0
2020,322,VA,711,030006,,OSP. S. ANTONIO ABATE - GALLARATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,29,NEFROLOGIA,Area medica,Acuti,2,3,0,0,0,0
2020,323,CO,323,030031,,OSP. MORIGGIA PELASCINI - GRAVEDONA,4,OSPEDALE CLASSIFICATO,priv,49,TERAPIA INTENSIVA,Area medica,Acuti,12,12,12,0,0,0
2020,326,BS,723,030157,,OSPEDALE CIVILE LA MEMORIA DI GAVARDO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,39,PEDIATRIA,Area medica,Acuti,2,4,9,2,1,1
2020,322,VA,710,030901,01,OSPEDALE DI CIRCOLO E FONDAZIONE MACCHI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,10,168.7,32,12,1,1
2020,321,MI,703,030910,,OSPEDALE FATEBENEFRATELLI E OFTALMICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,12,CHIRURGIA PLASTICA,Area chirurgica,Acuti,9,3.89,6,0,0,0
2020,325,BG,325,030148,,POLICLINICO SAN PIETRO  - PONTE S. PIETRO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,20,IMMUNOLOGIA,Area medica,Acuti,5,7.2,6,0,0,0
2020,321,MI,706,030073,,OSPEDALE DI CIRCOLO - RHO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,62,NEONATOLOGIA,Area medica,Acuti,12,7.42,9,0,0,0
2020,321,MI,704,030912,,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,49,TERAPIA INTENSIVA,Area medica,Acuti,0,0,0,0,0,0
2020,321,MI,935,030935,,IRCCS    S. RAFFAELE - MILANO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,49,TERAPIA INTENSIVA,Area medica,Acuti,9,39.34,52,0,0,0
2020,321,MI,946,030946,02,IST.CLINICO S.SIRO SPA-MILANO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,10,29.4,,0,0,
2020,327,CR,726,030209,,OSPEDALE MAGGIORE - CREMA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,67,PENSIONANTI,Area medica,Acuti,0,0,0,0,0,0
2020,321,MI,946,030946,01,ISTITUTO ORTOPEDICO GALEAZZI SPA - MILANO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,49,TERAPIA INTENSIVA,Area medica,Acuti,12,8,8,0,0,0
2020,326,BS,326,030275,,ISTITUTO CLINICO S. ROCCO S.P.A. - OME,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,43,UROLOGIA,Area chirurgica,Acuti,9,3.78,0,0,0,0
2020,327,MN,725,030907,,OSPEDALE C. POMA - MANTOVA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,38,OTORINOLARINGOIATRIA,Area chirurgica,Acuti,12,6.67,11,12,1,1
2020,326,BS,326,030178,,IST.CLIN. CITTA' DI BRESCIA - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,34,OCULISTICA,Area chirurgica,Acuti,0,0,0,12,1,1
2020,325,BG,325,030143,,HUMANITAS GAVAZZENI,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,32,NEUROLOGIA,Area medica,Acuti,6,2,3,0,0,0
2020,327,CR,327,030219,,CASA DI CURA FIGLIE DI S.CAMILLO-CR,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,38,OTORINOLARINGOIATRIA,Area chirurgica,Acuti,8,4.25,5,10,1,1
2020,325,BG,325,030147,,POLICLINICO SAN MARCO - OSIO SOTTO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,32,NEUROLOGIA,Area medica,Acuti,12,21.25,25,12,2,2
2020,326,BS,326,030178,,IST.CLIN. CITTA' DI BRESCIA - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,7,79.43,24,0,0,0
2020,325,BG,325,030148,,POLICLINICO SAN PIETRO  - PONTE S. PIETRO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,38,OTORINOLARINGOIATRIA,Area chirurgica,Acuti,11,9.91,15,12,1,1
2020,326,BS,721,030167,,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,38,OTORINOLARINGOIATRIA,Area chirurgica,Acuti,12,4.67,6,11,1,1
2020,328,PV,727,030383,,NUOVO OSPEDALE DI BRONI E STRADELLA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,7,6.86,17,9,1,1
2020,324,MB,324,030106,,CASA DI CURA POLICLINICO - MONZA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,12,30,0,12,4,0
2020,326,BS,326,030175,,CASA DI CURA S. CAMILLO - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,11,16.55,18,12,1,1
2020,323,SO,713,030904,,OSPEDALE MORELLI - SONDALO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,13,CHIRURGIA TORACICA,Area chirurgica,Acuti,7,3.57,0,7,1,0
2020,322,CO,712,030022,,OSPEDALE S. ANTONIO ABATE - CANTU',12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,11,12,15,8,3.38,6
2020,325,BG,719,030131,,OSPEDALE DI TREVIGLIO E CARAVAGGIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,38,OTORINOLARINGOIATRIA,Area chirurgica,Acuti,11,5.27,8,0,0,0
2020,325,BG,325,030147,,POLICLINICO SAN MARCO - OSIO SOTTO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,52,DERMATOLOGIA,Area medica,Acuti,0,0,1,12,5,5
2020,326,BS,723,030156,,OSPEDALE DI DESENZANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,43,UROLOGIA,Area chirurgica,Acuti,12,11.92,18,12,2,2
2020,321,MI,706,030066,,OSPEDALE G.SALVINI-GARBAGNATE MIL.SE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,14,CHIRURGIA VASCOLARE,Area chirurgica,Acuti,11,6,15,12,1,1
2020,322,VA,710,030012,,OSPEDALE CARLO ONDOLI - ANGERA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,37,OSTETRICIA E GINECOLOGIA,Area chirurgica,Acuti,10,1.8,6,10,2,0
2020,327,CR,327,030218,,CASA DI CURA S. CAMILLO - CREMONA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,26,MEDICINA GENERALE,Area medica,Acuti,12,24.75,0,0,0,0
2020,321,LO,709,030079,,OSPEDALE CIVICO - CODOGNO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,12,14,14,0,0,0
2020,324,MB,324,030381,,FOND. MB PER IL BAMBINO E LA SUA MAMMA - MONZA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,10,15.9,,9,1,
2020,321,MI,321,030125,,CASA DI CURA AMBROSIANA SPA-CESANO B.,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,9,22,20,0,0,0
2020,321,MI,702,030915,,OSPEDALE S. CARLO BORROMEO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,58,GASTROENTEROLOGIA,Area medica,Acuti,12,16.58,0,0,0,0
2020,326,BS,723,030156,,OSPEDALE DI DESENZANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,50,UNITA' CORONARICA,Area medica,Acuti,10,4.4,7,0,0,0
2020,324,MB,717,030078,,PRESIDIO OSPEDALIERO DI VIMERCATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,50,UNITA' CORONARICA,Area medica,Acuti,12,4.58,6,0,0,0
2020,321,LO,709,030067,,OSPEDALE MAGGIORE DI LODI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,12,16,24,0,0,0
2020,325,BG,718,030905,,OSPEDALE PAPA GIOVANNI XXIII - BG,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,11,139.27,146,0,0,0
2020,327,MN,725,030239,,OSP.CIVILE DESTRA SECCHIA-PIEVE CORIANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,40,PSICHIATRIA,Area medica,Acuti,3,8.33,15,0,0,0
2020,324,MB,716,030909,,OSPEDALE S.GERARDO - MONZA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,69,RADIOLOGIA,Area medica,Acuti,0,0,0,12,1,1
2020,324,LC,920,030920,,I.N.R.C.A.- PRESIDIO DI CASATENOVO,31,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PUBBLICO,pubb,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,10,15.1,0,0,0,0
2020,321,MI,702,030915,,OSPEDALE S. CARLO BORROMEO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,32,NEUROLOGIA,Area medica,Acuti,12,15.17,0,12,1,0
2020,321,MI,706,030073,,OSPEDALE DI CIRCOLO - RHO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,37,OSTETRICIA E GINECOLOGIA,Area chirurgica,Acuti,12,20.42,18,12,5,5
